Cordinates,Unnamed: 1,TEHSIL,District,STATE,merged_column,clean_coords,lat,lon,label,Exposure
"31.103922537, 77.2035",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.103922537, 77.2035",31.103922537,77.2035,1,At Risk
"31.0652351846, 77.1316",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0652351846, 77.1316",31.0652351846,77.1316,1,At Risk
"31.1332050078, 77.7402",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1332050078, 77.7402",31.1332050078,77.7402,1,At Risk
"31.195262597, 77.7382",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.195262597, 77.7382",31.195262597,77.7382,1,At Risk
"31.4235758846, 77.6225",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4235758846, 77.6225",31.4235758846,77.6225,1,At Risk
"32.5709318745, 75.9721",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5709318745, 75.9721",32.5709318745,75.9721,1,At Risk
"31.9635143828, 77.0821",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9635143828, 77.0821",31.9635143828,77.0821,1,At Risk
"32.5136811358, 75.93",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5136811358, 75.93",32.5136811358,75.93,1,At Risk
"31.2321265602, 76.9436",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2321265602, 76.9436",31.2321265602,76.9436,1,At Risk
"32.1366546736, 76.5762",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1366546736, 76.5762",32.1366546736,76.5762,1,At Risk
"30.9191294674, 77.0957",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9191294674, 77.0957",30.9191294674,77.0957,1,At Risk
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.78929252, 76.7725","31.78929252, 76.7725",31.78929252,76.7725,1,At Risk
"31.1362804473, 77.0865",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1362804473, 77.0865",31.1362804473,77.0865,1,At Risk
"31.204430643, 77.7676",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.204430643, 77.7676",31.204430643,77.7676,1,At Risk
"30.5342558211, 77.2687",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5342558211, 77.2687",30.5342558211,77.2687,1,At Risk
"32.7368587374, 76.1112",,CHAURAH,CHAMBA,HIMACHAL PRADESH,,"32.7368587374, 76.1112",32.7368587374,76.1112,1,At Risk
"31.3693664095, 77.5423",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3693664095, 77.5423",31.3693664095,77.5423,1,At Risk
"30.6304098798, 77.6852",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.6304098798, 77.6852",30.6304098798,77.6852,1,At Risk
"76.7438, 31.2767070457",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7438, 31.2767070457",76.7438,31.2767070457,1,At Risk
"31.7184520225, 76.6599",,BAMSAN,HAMIRPUR,HIMACHAL PRADESH,,"31.7184520225, 76.6599",31.7184520225,76.6599,1,At Risk
"32.1863032267, 76.4164",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1863032267, 76.4164",32.1863032267,76.4164,1,At Risk
"31.214761097, 77.4086",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.214761097, 77.4086",31.214761097,77.4086,1,At Risk
"31.3316633012, 77.4231",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3316633012, 77.4231",31.3316633012,77.4231,1,At Risk
"31.3501320785, 77.5235",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3501320785, 77.5235",31.3501320785,77.5235,1,At Risk
"30.9188463289, 77.1699",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"30.9188463289, 77.1699",30.9188463289,77.1699,1,At Risk
"31.2102660117, 77.4054",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.2102660117, 77.4054",31.2102660117,77.4054,1,At Risk
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.69208615, 76.9229","31.69208615, 76.9229",31.69208615,76.9229,1,At Risk
"31.1755701975, 77.3794",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1755701975, 77.3794",31.1755701975,77.3794,1,At Risk
"30.883058843, 76.9596",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.883058843, 76.9596",30.883058843,76.9596,1,At Risk
"31.7274011212, 76.4543",,NADAUN,HAMIRPUR,HIMACHAL PRADESH,,"31.7274011212, 76.4543",31.7274011212,76.4543,1,At Risk
"76.7708, 31.3621265949",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7708, 31.3621265949",76.7708,31.3621265949,1,At Risk
"31.1040872693, 77.2041",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1040872693, 77.2041",31.1040872693,77.2041,1,At Risk
"31.2447133486, 76.9092",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2447133486, 76.9092",31.2447133486,76.9092,1,At Risk
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.74175286, 76.7241","31.74175286, 76.7241",31.74175286,76.7241,1,At Risk
,,KOTLI,MANDI,HIMACHAL PRADESH,"31.75339326, 76.8756","31.75339326, 76.8756",31.75339326,76.8756,1,At Risk
"31.2975321166, 77.4514",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2975321166, 77.4514",31.2975321166,77.4514,1,At Risk
"76.7633, 31.3437848672",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7633, 31.3437848672",76.7633,31.3437848672,1,At Risk
"31.3707036336, 77.5437",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3707036336, 77.5437",31.3707036336,77.5437,1,At Risk
"31.1643890727, 77.732",,ROHRU,SHIMLA,HIMACHAL PRADESH,,"31.1643890727, 77.732",31.1643890727,77.732,1,At Risk
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.7035721, 76.9258","31.7035721, 76.9258",31.7035721,76.9258,1,At Risk
"31.3847246916, 77.3918",,ANI,KULLU,HIMACHAL PRADESH,,"31.3847246916, 77.3918",31.3847246916,77.3918,1,At Risk
"76.7625, 31.343679579",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7625, 31.343679579",76.7625,31.343679579,1,At Risk
"32.2130987939, 76.0466",,JAWALI,KANGRA,HIMACHAL PRADESH,,"32.2130987939, 76.0466",32.2130987939,76.0466,1,At Risk
"30.5731493413, 77.2923",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5731493413, 77.2923",30.5731493413,77.2923,1,At Risk
"31.2478507868, 76.8841",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2478507868, 76.8841",31.2478507868,76.8841,1,At Risk
"32.2249744571, 76.3256",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2249744571, 76.3256",32.2249744571,76.3256,1,At Risk
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.8021784, 76.7587","31.8021784, 76.7587",31.8021784,76.7587,1,At Risk
"31.3876504862, 77.562",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3876504862, 77.562",31.3876504862,77.562,1,At Risk
"32.4742086501, 77.13",,LAHUL,LAHUL & SPITI,HIMACHAL PRADESH,,"32.4742086501, 77.13",32.4742086501,77.13,1,At Risk
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.77850639, 76.7346","31.77850639, 76.7346",31.77850639,76.7346,1,At Risk
"32.2579397133, 76.1349",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.2579397133, 76.1349",32.2579397133,76.1349,1,At Risk
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"32.00225986, 76.7991","32.00225986, 76.7991",32.00225986,76.7991,1,At Risk
"31.1129352344, 77.6842",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1129352344, 77.6842",31.1129352344,77.6842,1,At Risk
"32.2239110366, 77.19",,MANALI,KULLU,HIMACHAL PRADESH,,"32.2239110366, 77.19",32.2239110366,77.19,1,At Risk
"32.4114836117, 75.975",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4114836117, 75.975",32.4114836117,75.975,1,At Risk
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.85103006, 76.927","31.85103006, 76.927",31.85103006,76.927,1,At Risk
"30.5696197815, 77.6516",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.5696197815, 77.6516",30.5696197815,77.6516,1,At Risk
"30.8897504408, 77.0603",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8897504408, 77.0603",30.8897504408,77.0603,1,At Risk
"31.110494915, 77.5894",,KOTKHAI,SHIMLA,HIMACHAL PRADESH,,"31.110494915, 77.5894",31.110494915,77.5894,1,At Risk
"31.4526624886, 77.6379",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4526624886, 77.6379",31.4526624886,77.6379,1,At Risk
"32.2345983797, 77.188",,MANALI,KULLU,HIMACHAL PRADESH,,"32.2345983797, 77.188",32.2345983797,77.188,1,At Risk
"31.4003237739, 77.6361",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4003237739, 77.6361",31.4003237739,77.6361,1,At Risk
"31.7189047818, 76.6617",,BAMSAN,HAMIRPUR,HIMACHAL PRADESH,,"31.7189047818, 76.6617",31.7189047818,76.6617,1,At Risk
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.7032922, 76.9487","31.7032922, 76.9487",31.7032922,76.9487,1,At Risk
"31.3204474449, 77.4507",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3204474449, 77.4507",31.3204474449,77.4507,1,At Risk
"76.75, 31.3952482619",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.75, 31.3952482619",76.75,31.3952482619,1,At Risk
"31.5204040466, 78.0908",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5204040466, 78.0908",31.5204040466,78.0908,1,At Risk
"32.503573094, 75.9354",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.503573094, 75.9354",32.503573094,75.9354,1,At Risk
"31.1208699204, 77.3578",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1208699204, 77.3578",31.1208699204,77.3578,1,At Risk
"32.6180720539, 77.1519",,LAHUL,LAHUL & SPITI,HIMACHAL PRADESH,,"32.6180720539, 77.1519",32.6180720539,77.1519,1,At Risk
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.69181084, 76.9217","31.69181084, 76.9217",31.69181084,76.9217,1,At Risk
"31.670656125, 76.5353",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.670656125, 76.5353",31.670656125,76.5353,1,At Risk
"32.4530968482, 75.9327",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4530968482, 75.9327",32.4530968482,75.9327,1,At Risk
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.58471635, 76.7791","31.58471635, 76.7791",31.58471635,76.7791,1,At Risk
,,BALDWARA,MANDI,HIMACHAL PRADESH,"31.60905733, 76.7616","31.60905733, 76.7616",31.60905733,76.7616,1,At Risk
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.92378056, 76.8813","31.92378056, 76.8813",31.92378056,76.8813,1,At Risk
"31.38625232, 77.5622",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.38625232, 77.5622",31.38625232,77.5622,1,At Risk
"76.7633, 31.3242609251",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7633, 31.3242609251",76.7633,31.3242609251,1,At Risk
"31.1859016354, 77.1774",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1859016354, 77.1774",31.1859016354,77.1774,1,At Risk
"32.2497959772, 77.1903",,MANALI,KULLU,HIMACHAL PRADESH,,"32.2497959772, 77.1903",32.2497959772,77.1903,1,At Risk
"31.2161845387, 77.4095",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.2161845387, 77.4095",31.2161845387,77.4095,1,At Risk
"32.2238408058, 76.3296",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2238408058, 76.3296",32.2238408058,76.3296,1,At Risk
"31.2582981988, 77.4595",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2582981988, 77.4595",31.2582981988,77.4595,1,At Risk
"30.6315717488, 77.6867",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.6315717488, 77.6867",30.6315717488,77.6867,1,At Risk
"30.9501613549, 76.9265",,KRISHANGARH,SOLAN,HIMACHAL PRADESH,,"30.9501613549, 76.9265",30.9501613549,76.9265,1,At Risk
"30.9095582348, 77.0951",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9095582348, 77.0951",30.9095582348,77.0951,1,At Risk
"31.5237535162, 77.772",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.5237535162, 77.772",31.5237535162,77.772,1,At Risk
"30.8695867798, 76.997",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8695867798, 76.997",30.8695867798,76.997,1,At Risk
"32.1938269014, 76.3183",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1938269014, 76.3183",32.1938269014,76.3183,1,At Risk
"31.936714746, 77.1161",,KULLU,KULLU,HIMACHAL PRADESH,,"31.936714746, 77.1161",31.936714746,77.1161,1,At Risk
"31.2565397361, 77.4599",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.2565397361, 77.4599",31.2565397361,77.4599,1,At Risk
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"32.01854811, 76.755","32.01854811, 76.755",32.01854811,76.755,1,At Risk
"31.9604015703, 77.1066",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9604015703, 77.1066",31.9604015703,77.1066,1,At Risk
"30.8359877819, 76.9634",,KASAULI,SOLAN,HIMACHAL PRADESH,,"30.8359877819, 76.9634",30.8359877819,76.9634,1,At Risk
"32.1913264801, 76.3172",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.1913264801, 76.3172",32.1913264801,76.3172,1,At Risk
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.81865954, 76.7678","31.81865954, 76.7678",31.81865954,76.7678,1,At Risk
"30.603352546, 77.4249",,DADAHU,SIRMAUR,HIMACHAL PRADESH,,"30.603352546, 77.4249",30.603352546,77.4249,1,At Risk
,,BALH,MANDI,HIMACHAL PRADESH,"31.55192996, 76.8266","31.55192996, 76.8266",31.55192996,76.8266,1,At Risk
"31.4237562699, 77.6223",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4237562699, 77.6223",31.4237562699,77.6223,1,At Risk
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.87485339, 76.9198","31.87485339, 76.9198",31.87485339,76.9198,1,At Risk
"31.3460743225, 76.8766",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.3460743225, 76.8766",31.3460743225,76.8766,1,At Risk
"32.4800115067, 77.1223",,LAHUL,LAHUL & SPITI,HIMACHAL PRADESH,,"32.4800115067, 77.1223",32.4800115067,77.1223,1,At Risk
"31.4229144311, 77.6236",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4229144311, 77.6236",31.4229144311,77.6236,1,At Risk
"32.0943736155, 76.2651",,KANGRA,KANGRA,HIMACHAL PRADESH,,"32.0943736155, 76.2651",32.0943736155,76.2651,1,At Risk
"31.595874797, 77.3519",,BANJAR,KULLU,HIMACHAL PRADESH,,"31.595874797, 77.3519",31.595874797,77.3519,1,At Risk
"31.5656742797, 77.9923",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5656742797, 77.9923",31.5656742797,77.9923,1,At Risk
"31.4272536642, 77.6233",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4272536642, 77.6233",31.4272536642,77.6233,1,At Risk
"76.835, 31.255355439",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.835, 31.255355439",76.835,31.255355439,1,At Risk
"31.0966072582, 77.1696",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0966072582, 77.1696",31.0966072582,77.1696,1,At Risk
"32.2967174051, 76.1064",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.2967174051, 76.1064",32.2967174051,76.1064,1,At Risk
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.87637672, 76.917","31.87637672, 76.917",31.87637672,76.917,1,At Risk
,,JOGINDAR NAGAR,MANDI,HIMACHAL PRADESH,"31.99002059, 76.7905","31.99002059, 76.7905",31.99002059,76.7905,1,At Risk
"31.7854246514, 76.2404",,RAKAR,KANGRA,HIMACHAL PRADESH,,"31.7854246514, 76.2404",31.7854246514,76.2404,1,At Risk
"31.3881332053, 77.5763",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3881332053, 77.5763",31.3881332053,77.5763,1,At Risk
"76.7622, 31.3400590378",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7622, 31.3400590378",76.7622,31.3400590378,1,At Risk
"76.7689, 31.2835585852",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7689, 31.2835585852",76.7689,31.2835585852,1,At Risk
"30.5220191467, 77.324",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5220191467, 77.324",30.5220191467,77.324,1,At Risk
"31.2214131679, 76.7236",,NALAGARH,SOLAN,HIMACHAL PRADESH,,"31.2214131679, 76.7236",31.2214131679,76.7236,1,At Risk
"31.1233544471, 77.3561",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1233544471, 77.3561",31.1233544471,77.3561,1,At Risk
"31.4481535921, 77.629",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4481535921, 77.629",31.4481535921,77.629,1,At Risk
"32.2173637397, 76.3187",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2173637397, 76.3187",32.2173637397,76.3187,1,At Risk
"32.2334928922, 76.3169",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2334928922, 76.3169",32.2334928922,76.3169,1,At Risk
"31.0974000369, 77.2089",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.0974000369, 77.2089",31.0974000369,77.2089,1,At Risk
"31.3363961384, 77.4392",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3363961384, 77.4392",31.3363961384,77.4392,1,At Risk
"31.4594791939, 77.6672",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4594791939, 77.6672",31.4594791939,77.6672,1,At Risk
"31.1194743222, 77.7121",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1194743222, 77.7121",31.1194743222,77.7121,1,At Risk
"31.1267677393, 77.3448",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.1267677393, 77.3448",31.1267677393,77.3448,1,At Risk
"32.2251336272, 76.3259",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2251336272, 76.3259",32.2251336272,76.3259,1,At Risk
"32.4923024391, 75.9248",,BHATTIYAT,CHAMBA,HIMACHAL PRADESH,,"32.4923024391, 75.9248",32.4923024391,75.9248,1,At Risk
"31.4476575687, 77.6303",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4476575687, 77.6303",31.4476575687,77.6303,1,At Risk
"76.6575, 31.2242310515",,SHRI NAINA DEVI JI,BILASPUR,HIMACHAL PRADESH,,"76.6575, 31.2242310515",76.6575,31.2242310515,1,At Risk
"31.7807935319, 76.3446",,NADAUN,HAMIRPUR,HIMACHAL PRADESH,,"31.7807935319, 76.3446",31.7807935319,76.3446,1,At Risk
"31.5407542225, 78.0251",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5407542225, 78.0251",31.5407542225,78.0251,1,At Risk
"76.8122, 31.2677230221",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.8122, 31.2677230221",76.8122,31.2677230221,1,At Risk
"31.5656510125, 77.9383",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5656510125, 77.9383",31.5656510125,77.9383,1,At Risk
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.70778164, 76.7376","31.70778164, 76.7376",31.70778164,76.7376,1,At Risk
"76.7286, 31.4618278712",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7286, 31.4618278712",76.7286,31.4618278712,1,At Risk
"76.763, 31.314037301",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.763, 31.314037301",76.763,31.314037301,1,At Risk
"32.1365628503, 76.576",,PALAMPUR,KANGRA,HIMACHAL PRADESH,,"32.1365628503, 76.576",32.1365628503,76.576,1,At Risk
"32.2617902333, 76.1392",,SIHUNTA,CHAMBA,HIMACHAL PRADESH,,"32.2617902333, 76.1392",32.2617902333,76.1392,1,At Risk
"31.0750625255, 76.8649",,RAMSHAHR,SOLAN,HIMACHAL PRADESH,,"31.0750625255, 76.8649",31.0750625255,76.8649,1,At Risk
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.83502465, 76.9375","31.83502465, 76.9375",31.83502465,76.9375,1,At Risk
"31.3387686957, 77.4404",,KUMHARSAIN,SHIMLA,HIMACHAL PRADESH,,"31.3387686957, 77.4404",31.3387686957,77.4404,1,At Risk
"31.2345527904, 76.9386",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2345527904, 76.9386",31.2345527904,76.9386,1,At Risk
"31.1146854584, 77.569",,KOTKHAI,SHIMLA,HIMACHAL PRADESH,,"31.1146854584, 77.569",31.1146854584,77.569,1,At Risk
"30.8329744192, 77.0739",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.8329744192, 77.0739",30.8329744192,77.0739,1,At Risk
"31.5053296724, 77.7376",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.5053296724, 77.7376",31.5053296724,77.7376,1,At Risk
"76.8228, 31.262188689",,NAMHOL,BILASPUR,HIMACHAL PRADESH,,"76.8228, 31.262188689",76.8228,31.262188689,1,At Risk
"76.7466, 31.4385110535",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7466, 31.4385110535",76.7466,31.4385110535,1,At Risk
"32.5538322809, 75.9508",,DALHOUSIE,CHAMBA,HIMACHAL PRADESH,,"32.5538322809, 75.9508",32.5538322809,75.9508,1,At Risk
"76.7485, 31.4185419785",,GHURMW|N,BILASPUR,HIMACHAL PRADESH,,"76.7485, 31.4185419785",76.7485,31.4185419785,1,At Risk
"31.5027932973, 77.727",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.5027932973, 77.727",31.5027932973,77.727,1,At Risk
,,PADHAR,MANDI,HIMACHAL PRADESH,"31.88872957, 76.912","31.88872957, 76.912",31.88872957,76.912,1,At Risk
"30.5570986286, 77.2873",,NAHAN,SIRMAUR,HIMACHAL PRADESH,,"30.5570986286, 77.2873",30.5570986286,77.2873,1,At Risk
"76.7004, 31.2340698718",,SHRI NAINA DEVI JI,BILASPUR,HIMACHAL PRADESH,,"76.7004, 31.2340698718",76.7004,31.2340698718,1,At Risk
"30.6036193646, 77.6736",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.6036193646, 77.6736",30.6036193646,77.6736,1,At Risk
"31.9624620071, 77.0887",,KULLU,KULLU,HIMACHAL PRADESH,,"31.9624620071, 77.0887",31.9624620071,77.0887,1,At Risk
"32.2412377834, 76.327",,DHARMSHALA,KANGRA,HIMACHAL PRADESH,,"32.2412377834, 76.327",32.2412377834,76.327,1,At Risk
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.7301162, 76.7283","31.7301162, 76.7283",31.7301162,76.7283,1,At Risk
"31.3718969441, 77.5448",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3718969441, 77.5448",31.3718969441,77.5448,1,At Risk
"31.1352604203, 77.747",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1352604203, 77.747",31.1352604203,77.747,1,At Risk
"76.7609, 31.3921194566",,BILASPUR,BILASPUR,HIMACHAL PRADESH,,"76.7609, 31.3921194566",76.7609,31.3921194566,1,At Risk
"31.3958771388, 77.6338",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3958771388, 77.6338",31.3958771388,77.6338,1,At Risk
"31.5167165113, 78.0978",,NICHAR,KINNAUR,HIMACHAL PRADESH,,"31.5167165113, 78.0978",31.5167165113,78.0978,1,At Risk
"31.2353290686, 76.9319",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2353290686, 76.9319",31.2353290686,76.9319,1,At Risk
"32.7244376698, 76.0585",,SAL@NI,CHAMBA,HIMACHAL PRADESH,,"32.7244376698, 76.0585",32.7244376698,76.0585,1,At Risk
"30.870231928, 77.1394",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.870231928, 77.1394",30.870231928,77.1394,1,At Risk
"31.7152705592, 76.5432",,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH,,"31.7152705592, 76.5432",31.7152705592,76.5432,1,At Risk
,,DHARAMPUR,MANDI,HIMACHAL PRADESH,"31.79945229, 76.7492","31.79945229, 76.7492",31.79945229,76.7492,1,At Risk
"31.1020115937, 77.1451",,SHIMLA,SHIMLA,HIMACHAL PRADESH,,"31.1020115937, 77.1451",31.1020115937,77.1451,1,At Risk
"32.045045761, 76.2603",,KANGRA,KANGRA,HIMACHAL PRADESH,,"32.045045761, 76.2603",32.045045761,76.2603,1,At Risk
"30.9469279875, 77.5453",,CHAUPAL,SHIMLA,HIMACHAL PRADESH,,"30.9469279875, 77.5453",30.9469279875,77.5453,1,At Risk
"30.9287802347, 77.1258",,SOLAN,SOLAN,HIMACHAL PRADESH,,"30.9287802347, 77.1258",30.9287802347,77.1258,1,At Risk
"30.6297599502, 77.685",,KAMRAU,SIRMAUR,HIMACHAL PRADESH,,"30.6297599502, 77.685",30.6297599502,77.685,1,At Risk
"31.2349525896, 76.9313",,ARKI,SOLAN,HIMACHAL PRADESH,,"31.2349525896, 76.9313",31.2349525896,76.9313,1,At Risk
"31.1250258626, 77.7443",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1250258626, 77.7443",31.1250258626,77.7443,1,At Risk
,,BALICHAUKI,MANDI,HIMACHAL PRADESH,"31.70028071, 76.9511","31.70028071, 76.9511",31.70028071,76.9511,1,At Risk
"30.9859655197, 77.3269",,THEOG,SHIMLA,HIMACHAL PRADESH,,"30.9859655197, 77.3269",30.9859655197,77.3269,1,At Risk
"31.0099023539, 77.3062",,THEOG,SHIMLA,HIMACHAL PRADESH,,"31.0099023539, 77.3062",31.0099023539,77.3062,1,At Risk
"31.1370134227, 77.7437",,JUBBAL,SHIMLA,HIMACHAL PRADESH,,"31.1370134227, 77.7437",31.1370134227,77.7437,1,At Risk
"31.3981761765, 77.6344",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3981761765, 77.6344",31.3981761765,77.6344,1,At Risk
,,SARKAGHAT,MANDI,HIMACHAL PRADESH,"31.72084404, 76.7333","31.72084404, 76.7333",31.72084404,76.7333,1,At Risk
"31.0009554133, 77.09",,KANDAGHAT,SOLAN,HIMACHAL PRADESH,,"31.0009554133, 77.09",31.0009554133,77.09,1,At Risk
"31.3894956553, 77.5776",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.3894956553, 77.5776",31.3894956553,77.5776,1,At Risk
"31.4911019183, 77.7015",,RAMPUR,SHIMLA,HIMACHAL PRADESH,,"31.4911019183, 77.7015",31.4911019183,77.7015,1,At Risk
"31.1205370547, 77.4866",,KOTKHAI,SHIMLA,HIMACHAL PRADESH,,"31.1205370547, 77.4866",31.1205370547,77.4866,1,At Risk
